S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Class
60,5,0,1,0,2060,1,0,1,29,5,135,4,95,4,2,yes
58,3,0,3,0,3109,1,0,1,29,5,295,1,287,4,1,yes
41,6,0,1,0,3126,0,0,1,29,5,222,1,91,7,2,yes
47,6,0,1,0,0,1,1,1,29,5,238,1,139,4,2,yes
23,7,1,1,0,488,1,0,1,29,5,205,1,91,3,1,yes
30,11,1,1,0,314,1,0,1,29,5,189,1,204,6,1,yes
39,0,0,0,0,2939,1,0,1,29,5,385,1,165,2,1,yes
35,9,0,1,0,978,1,0,1,29,5,660,2,182,6,1,yes
33,0,1,0,0,718,0,0,1,29,5,271,1,84,3,1,yes
29,11,1,1,0,808,1,0,1,29,5,189,1,362,1,3,yes
33,0,1,0,0,3143,1,0,1,29,5,421,2,-1,0,0,yes
45,1,0,0,0,2699,0,0,1,29,5,264,4,-1,0,0,yes
50,1,0,0,0,5114,1,0,2,29,5,286,2,153,2,3,yes
32,1,2,0,0,3255,1,0,1,29,5,167,2,-1,0,0,yes
44,3,1,1,0,276,0,0,0,29,5,13,1,411,6,2,yes
27,11,1,1,0,1423,1,0,0,29,5,8,1,-1,0,0,yes
31,0,1,0,0,1539,0,0,1,30,5,107,2,756,2,3,yes
32,11,1,0,0,64,1,0,1,30,5,598,4,105,5,2,yes
33,1,1,1,0,555,1,0,1,30,5,255,2,-1,0,0,yes
48,6,1,1,0,1544,0,0,2,30,5,263,1,450,2,2,yes
19,11,1,1,0,424,1,0,1,30,5,121,3,195,2,3,yes
41,6,1,1,0,985,0,0,1,30,5,274,2,391,11,1,yes
49,10,0,3,0,360,1,0,0,30,5,6,1,-1,0,0,yes
77,5,0,0,0,1047,1,0,1,30,5,108,5,-1,0,0,yes
43,0,1,0,0,0,1,0,1,30,5,275,2,296,1,2,yes
32,1,1,0,0,4071,1,0,1,30,5,319,2,-1,0,0,yes
39,1,0,1,0,4861,0,0,2,30,5,119,1,183,2,3,yes
21,11,1,1,0,2488,1,0,1,30,5,258,6,169,3,1,yes
74,5,2,3,0,29080,1,0,1,30,5,301,5,93,4,3,yes
72,5,1,0,0,1285,1,0,2,1,6,494,4,150,9,2,yes
39,3,0,3,0,1,0,0,0,1,6,165,1,745,2,2,yes
29,7,1,1,0,0,1,0,0,1,6,12,1,514,3,2,yes
52,0,2,0,0,3,1,0,0,1,6,28,1,-1,0,0,yes
42,1,0,1,0,2152,1,0,1,1,6,113,2,93,4,2,yes
32,0,1,0,0,12569,1,0,1,1,6,561,2,295,2,1,yes
63,5,0,1,0,2896,1,0,1,1,6,304,1,119,2,1,yes
19,11,1,1,0,526,1,0,1,1,6,174,1,199,3,2,yes
37,3,0,1,0,195,0,0,0,1,6,10,1,-1,0,0,yes
29,8,1,0,0,805,1,0,1,1,6,302,2,128,8,1,yes
53,7,2,1,0,36,0,1,0,2,6,25,1,417,1,1,yes
34,8,1,0,0,0,0,0,0,2,6,48,1,422,1,1,yes
28,11,1,1,0,196,1,0,1,2,6,423,3,-1,0,0,yes
35,3,0,1,0,262,1,0,1,2,6,96,2,109,4,1,yes
31,7,1,1,0,1027,1,0,1,2,6,217,3,-1,0,0,yes
67,5,0,0,0,1948,1,0,1,2,6,844,2,155,5,1,yes
43,1,2,2,0,4389,1,0,2,2,6,632,2,85,1,1,yes
32,8,1,0,0,4024,0,0,1,2,6,150,1,-1,0,0,yes
26,3,1,1,0,463,1,1,1,2,6,248,2,-1,0,0,yes
31,11,1,1,0,3511,1,0,1,2,6,667,1,-1,0,0,yes
45,0,0,1,0,2897,1,0,1,2,6,301,2,88,5,2,yes
39,0,2,0,0,224,1,0,1,2,6,194,2,88,1,1,yes
56,3,0,3,0,1014,1,0,0,2,6,5,1,-1,0,0,yes
35,8,1,0,0,398,1,0,1,5,6,101,3,-1,0,0,yes
29,1,1,1,0,738,1,0,0,5,6,29,1,-1,0,0,yes
32,11,1,1,0,61,1,1,1,5,6,178,3,515,7,2,yes
28,7,1,1,0,198,1,0,1,5,6,128,2,-1,0,0,yes
32,3,1,1,0,1029,1,0,1,5,6,175,4,-1,0,0,yes
30,1,1,0,0,0,0,0,1,5,6,140,1,424,8,1,yes
65,5,2,1,0,744,1,0,1,5,6,182,1,-1,0,0,yes
24,6,1,0,0,674,0,0,1,6,6,267,1,-1,0,0,yes
32,0,1,0,0,623,1,0,1,6,6,335,3,194,2,2,yes
29,0,1,2,0,560,1,0,1,6,6,212,1,92,2,1,yes
50,1,0,0,0,0,1,1,1,6,6,257,1,85,7,2,yes
46,0,2,0,0,558,1,0,1,6,6,319,1,-1,0,0,yes
30,0,0,0,0,69,0,0,0,6,6,42,1,-1,0,0,yes
60,1,0,1,0,259,1,0,1,6,6,396,1,386,2,1,yes
33,3,1,1,0,688,1,0,0,6,6,226,1,-1,0,0,yes
37,1,0,1,0,432,0,0,1,6,6,386,3,776,55,2,yes
60,0,2,3,0,2694,1,0,2,6,6,295,1,-1,0,0,yes
43,1,0,1,0,69,0,1,1,7,6,156,1,260,2,2,yes
48,0,1,0,0,159,1,0,2,7,6,229,1,251,6,1,yes
52,7,0,1,0,657,1,0,2,7,6,398,2,460,2,2,yes
29,0,1,0,0,1808,1,0,1,7,6,273,2,433,1,1,yes
71,5,2,2,0,392,1,0,2,7,6,276,2,-1,0,0,yes
42,0,0,0,0,298,1,0,1,8,6,214,4,115,6,2,yes
47,0,1,0,0,6651,1,0,1,8,6,229,1,412,2,2,yes
70,5,0,3,0,2795,1,0,1,8,6,480,1,181,2,1,yes
28,0,1,0,1,1414,0,0,1,8,6,294,1,521,1,2,yes
70,5,2,1,0,4572,1,0,1,8,6,173,11,162,5,2,yes
31,8,0,0,0,2666,1,0,2,8,6,411,2,148,9,3,yes
80,5,0,1,0,668,1,0,2,8,6,250,1,371,1,1,yes
29,0,1,0,0,502,1,0,1,8,6,968,1,87,5,2,yes
29,6,1,1,0,1992,1,0,1,8,6,202,1,87,2,2,yes
23,11,1,1,0,1809,1,0,1,8,6,414,2,-1,0,0,yes
34,7,1,1,0,267,1,0,1,8,6,449,2,-1,0,0,yes
38,0,0,0,0,2656,1,0,1,8,6,230,2,-1,0,0,yes
69,5,0,1,0,2473,1,0,1,8,6,967,3,-1,0,0,yes
79,5,2,2,0,2628,1,0,2,8,6,220,7,450,2,2,yes
19,11,1,1,0,372,1,0,2,8,6,444,3,-1,0,0,yes
59,0,0,1,0,111,1,0,2,8,6,312,2,381,3,2,yes
27,6,1,1,0,914,1,0,1,8,6,131,2,-1,0,0,yes
35,3,1,2,0,484,1,0,1,8,6,344,1,87,3,2,yes
38,6,0,1,0,1767,0,0,1,9,6,483,4,239,7,1,yes
32,1,1,2,0,491,1,0,1,9,6,474,7,-1,0,0,yes
36,1,1,1,0,966,1,0,1,9,6,119,9,367,4,3,yes
43,8,0,0,0,2501,1,0,1,9,6,582,2,161,4,2,yes
29,0,1,1,0,966,1,0,1,9,6,1185,1,396,2,3,yes
26,11,1,1,0,1164,1,0,1,9,6,116,1,301,1,3,yes
50,4,0,2,0,558,1,0,1,9,6,464,1,683,6,2,yes
27,11,2,2,0,383,1,0,0,9,6,15,1,-1,0,0,yes
29,11,0,2,0,2229,1,0,0,9,6,25,1,252,1,3,yes
27,1,1,1,0,337,1,0,0,9,6,23,1,-1,0,0,yes
53,6,1,1,0,654,1,0,0,10,6,67,1,-1,0,0,yes
40,6,0,1,0,457,1,0,0,12,6,9,1,-1,0,0,yes
35,6,1,0,0,170,1,0,0,12,6,12,1,-1,0,0,yes
74,5,0,3,0,5539,1,0,1,12,6,390,2,159,3,2,yes
27,9,1,0,0,77,1,0,1,12,6,305,4,77,1,1,yes
35,8,0,0,0,2427,1,0,1,12,6,210,3,158,7,3,yes
50,2,2,0,0,315,1,0,1,12,6,101,2,185,2,2,yes
27,0,1,1,0,843,1,0,1,12,6,123,2,185,1,1,yes
66,5,2,2,0,53,1,0,1,12,6,562,4,-1,0,0,yes
43,6,1,1,0,386,1,0,1,12,6,220,3,529,1,2,yes
25,0,1,0,0,380,1,0,1,12,6,167,1,-1,0,0,yes
20,11,1,3,0,134,1,0,1,12,6,273,1,277,3,3,yes
30,8,1,0,0,251,1,0,1,12,6,537,1,-1,0,0,yes
29,7,1,1,0,102,1,0,1,12,6,154,1,182,5,2,yes
57,5,0,1,0,1044,1,0,2,12,6,567,1,182,3,1,yes
72,5,2,0,0,402,1,0,1,12,6,194,3,-1,0,0,yes
36,0,0,0,0,93,1,0,1,12,6,262,2,182,7,2,yes
31,0,1,0,0,2907,0,0,1,12,6,248,1,194,3,2,yes
55,4,0,1,0,1157,1,0,1,12,6,289,1,412,2,2,yes
72,6,0,3,0,2321,1,0,1,12,6,200,6,122,6,3,yes
47,6,1,1,0,3696,1,0,1,12,6,250,2,181,4,1,yes
80,5,0,3,0,1468,1,0,1,13,6,256,2,181,3,1,yes
65,5,2,1,0,828,1,0,1,13,6,305,1,-1,0,0,yes
30,11,1,1,0,459,1,0,1,13,6,98,2,210,22,1,yes
25,3,1,1,0,1857,0,0,1,13,6,195,2,91,10,1,yes
33,0,1,0,0,1962,1,0,1,13,6,363,1,181,1,2,yes
29,8,1,0,0,1579,1,0,1,13,6,178,1,181,4,1,yes
79,5,2,3,0,2787,1,0,2,13,6,617,1,377,1,1,yes
24,11,1,1,0,1123,1,0,1,13,6,475,1,412,1,3,yes
27,1,1,1,0,643,1,0,1,13,6,317,1,-1,0,0,yes
63,5,0,0,0,4692,0,0,1,13,6,88,1,181,2,2,yes
36,0,1,2,0,62,1,0,1,13,6,311,1,91,2,1,yes
38,8,2,0,0,6447,1,0,1,13,6,316,3,182,1,2,yes
31,9,0,0,0,330,1,0,1,13,6,309,1,181,3,1,yes
22,11,1,1,0,71,1,0,1,13,6,337,1,181,2,1,yes
36,7,0,2,0,618,1,0,1,13,6,360,1,335,2,1,yes
40,0,0,0,0,4539,1,0,1,13,6,256,3,439,1,2,yes
25,1,1,0,1,160,1,1,0,13,6,151,1,-1,0,0,yes
31,1,0,0,0,2166,1,0,1,13,6,577,6,182,2,1,yes
26,3,1,1,0,2007,1,0,1,13,6,272,3,182,2,1,yes
51,0,0,0,0,3463,1,1,1,13,6,371,2,166,3,3,yes
27,6,1,0,0,4738,1,0,1,13,6,752,1,-1,0,0,yes
46,6,2,1,0,99,1,0,0,14,6,18,1,-1,0,0,yes
70,5,2,3,0,482,1,0,2,14,6,413,1,181,3,1,yes
24,11,1,3,0,1235,1,0,1,14,6,334,4,93,6,3,yes
23,11,1,1,0,1298,1,0,1,14,6,603,1,-1,0,0,yes
41,1,1,1,0,5329,1,0,1,14,6,397,2,-1,0,0,yes
53,1,0,3,0,6181,1,0,1,14,6,817,2,209,3,3,yes
30,1,1,1,0,1112,1,0,1,14,6,133,3,-1,0,0,yes
86,5,0,3,0,1255,1,0,2,14,6,247,1,180,3,1,yes
30,3,1,1,0,180,1,0,1,14,6,203,1,183,2,2,yes
27,11,1,2,0,132,1,0,1,14,6,276,1,-1,0,0,yes
34,1,1,0,0,2733,1,0,1,14,6,604,1,-1,0,0,yes
49,7,0,1,0,725,1,1,0,14,6,70,1,-1,0,0,yes
68,5,2,1,0,4189,1,0,2,14,6,897,2,-1,0,0,yes
35,0,0,1,0,724,0,0,1,14,6,287,2,415,1,2,yes
30,6,0,1,0,222,1,0,2,14,6,343,9,-1,0,0,yes
28,11,1,1,0,205,1,0,1,14,6,87,3,184,2,3,yes
56,3,0,1,0,813,0,1,0,14,6,71,1,-1,0,0,yes
66,5,0,1,0,154,1,0,1,15,6,268,5,181,2,2,yes
36,3,1,0,0,1830,1,0,1,15,6,185,5,181,6,2,yes
30,0,1,0,0,232,1,0,1,15,6,219,1,91,1,1,yes
60,5,2,0,0,979,0,0,1,15,6,346,1,181,4,1,yes
46,6,0,1,0,5021,1,0,1,15,6,957,1,182,1,1,yes
47,6,0,1,0,3676,1,0,1,15,6,415,2,342,1,3,yes
31,1,1,1,0,2544,1,0,1,15,6,252,1,184,3,1,yes
66,5,0,3,0,2173,1,0,1,15,6,178,1,181,5,2,yes
64,10,0,3,0,768,1,0,1,15,6,250,2,182,1,1,yes
68,5,0,1,0,2469,0,0,2,15,6,552,2,-1,0,0,yes
63,3,0,1,0,180,1,0,1,15,6,390,2,182,5,1,yes
42,9,0,1,0,1289,1,0,1,15,6,250,4,415,2,2,yes
57,3,0,3,0,3498,1,0,1,15,6,210,2,456,2,1,yes
29,11,1,1,0,658,1,0,1,15,6,198,2,244,4,3,yes
61,5,0,1,0,938,1,0,1,15,6,392,2,183,3,1,yes
24,1,1,1,0,3843,1,0,1,15,6,561,2,-1,0,0,yes
45,1,1,0,0,1591,1,0,1,15,6,392,4,-1,0,0,yes
60,7,1,1,0,739,1,0,1,15,6,261,1,182,1,1,yes
35,7,0,1,0,2918,1,1,1,16,6,815,2,407,3,1,yes
38,6,1,1,0,4803,1,0,1,16,6,129,2,182,2,1,yes
58,0,0,0,0,1318,1,0,1,16,6,184,1,179,5,2,yes
43,9,0,0,0,0,1,0,1,16,6,745,1,281,1,2,yes
64,5,0,1,0,588,1,0,1,16,6,574,1,179,3,1,yes
26,6,0,1,0,2469,1,0,1,16,6,136,8,-1,0,0,yes
22,11,1,3,0,423,1,0,1,16,6,316,1,179,10,1,yes
49,3,0,1,0,1946,1,0,1,16,6,486,1,-1,0,0,yes
52,1,0,0,0,2506,1,0,1,16,6,377,1,228,3,2,yes
46,0,0,1,0,766,0,0,0,16,6,6,1,-1,0,0,yes
19,11,1,1,0,302,1,0,1,16,6,205,1,-1,0,0,yes
41,0,2,0,0,4567,0,1,1,16,6,106,1,-1,0,0,yes
31,0,2,0,0,414,1,1,1,16,6,241,1,-1,0,0,yes
37,0,0,0,0,0,1,0,1,16,6,268,2,182,3,1,yes
48,9,0,1,0,817,1,0,1,16,6,806,3,183,5,1,yes
36,0,2,0,0,649,1,0,1,16,6,237,2,91,1,2,yes
30,0,1,0,0,1268,1,0,1,16,6,73,4,-1,0,0,yes
42,0,2,0,0,5037,1,0,1,16,6,100,6,84,14,1,yes
33,1,0,1,0,183,1,0,1,16,6,457,2,182,3,3,yes
30,6,0,1,0,1081,1,0,1,16,6,222,2,-1,0,0,yes
51,6,0,1,0,423,0,1,1,16,6,84,5,183,2,2,yes
30,8,0,1,0,123,1,1,0,17,6,66,1,85,5,3,yes
32,7,0,3,0,164,0,0,0,17,6,19,1,-1,0,0,yes
39,3,0,1,0,2467,1,0,1,19,6,207,2,276,3,3,yes
34,1,0,1,0,806,1,0,1,19,6,253,3,458,1,1,yes
46,1,0,1,0,9299,1,0,1,19,6,1148,1,276,2,3,yes
58,3,2,3,0,1299,1,0,1,19,6,128,2,234,2,2,yes
42,0,0,2,0,1519,1,0,1,19,6,268,1,-1,0,0,yes
60,6,0,2,0,478,1,0,1,19,6,173,2,311,8,2,yes
36,0,2,0,0,1057,1,0,1,19,6,230,2,164,2,2,yes
32,2,0,0,0,762,1,0,1,19,6,187,11,-1,0,0,yes
45,0,0,0,0,31472,1,0,1,19,6,568,7,-1,0,0,yes
44,0,1,0,0,1090,1,0,1,19,6,204,4,532,2,3,yes
73,5,0,3,0,1388,1,0,1,20,6,146,3,190,3,1,yes
46,3,0,1,0,6879,1,0,1,20,6,296,1,281,2,2,yes
57,5,0,1,0,3738,0,0,1,20,6,178,2,92,8,2,yes
35,0,0,0,0,2374,0,1,1,20,6,174,2,215,6,3,yes
29,6,1,1,0,854,1,0,1,20,6,175,5,95,1,3,yes
29,6,1,1,0,1277,1,0,1,20,6,165,2,481,1,1,yes
35,3,0,1,0,-17,0,0,0,20,6,7,1,-1,0,0,yes
31,9,2,0,0,756,1,0,1,20,6,355,2,-1,0,0,yes
47,8,0,1,0,523,1,0,0,20,6,7,1,-1,0,0,yes
41,3,0,3,0,178,0,0,0,20,6,5,1,791,1,2,yes
29,0,1,0,0,2344,0,0,1,20,6,288,1,133,2,2,yes
54,3,0,1,0,1636,1,0,2,20,6,1008,2,-1,0,0,yes
27,6,1,1,0,125,1,0,1,21,6,104,1,288,8,2,yes
49,0,2,0,0,300,1,0,1,21,6,316,1,-1,0,0,yes
24,6,1,1,0,1055,1,0,1,21,6,338,1,-1,0,0,yes
35,6,1,1,0,321,1,0,1,21,6,143,1,412,3,3,yes
24,11,1,1,0,1234,1,0,1,21,6,314,1,156,2,1,yes
34,0,2,0,0,70,0,0,0,22,6,5,1,701,6,3,yes
24,6,1,1,0,1295,1,0,1,22,6,355,2,92,1,1,yes
43,0,0,0,0,839,1,0,1,22,6,942,1,-1,0,0,yes
34,9,1,0,0,1974,1,0,1,22,6,355,1,342,3,1,yes
60,9,0,3,0,0,1,0,1,22,6,1193,1,412,1,3,yes
27,6,0,0,0,2855,1,0,1,22,6,138,2,178,4,1,yes
54,0,2,0,0,5475,1,0,1,22,6,321,4,-1,0,0,yes
38,0,0,0,0,536,0,0,1,22,6,248,1,-1,0,0,yes
39,3,0,3,0,558,0,0,0,22,6,23,1,531,3,2,yes
41,3,2,1,0,663,0,0,0,22,6,24,1,792,3,3,yes
34,1,1,1,0,1279,0,0,1,22,6,174,2,160,8,3,yes
93,5,0,2,0,775,1,0,1,22,6,860,2,177,7,1,yes
34,1,1,1,0,1313,1,0,1,22,6,427,2,94,4,2,yes
42,1,1,1,0,631,1,0,2,22,6,171,2,413,3,2,yes
36,0,0,0,0,203,1,0,1,23,6,608,3,179,2,1,yes
33,6,1,0,0,146,1,0,1,23,6,351,3,-1,0,0,yes
37,1,1,0,0,0,0,0,1,23,6,366,6,-1,0,0,yes
35,0,0,0,0,4124,0,0,1,23,6,350,2,445,7,3,yes
41,6,0,1,0,14968,1,0,1,23,6,1360,4,-1,0,0,yes
49,6,0,1,0,197,0,0,1,23,6,125,1,101,3,1,yes
33,0,1,0,0,307,1,0,1,23,6,113,6,179,4,2,yes
36,1,2,1,0,1451,0,0,1,23,6,192,4,93,17,3,yes
30,11,1,0,0,3026,1,0,1,23,6,251,1,535,1,2,yes
41,1,1,0,0,431,1,0,1,23,6,196,1,88,5,2,yes
29,0,1,0,0,985,0,0,1,23,6,396,2,-1,0,0,yes
30,7,1,1,0,268,1,0,0,24,6,86,1,-1,0,0,yes
25,11,0,1,0,37,1,0,0,24,6,11,1,-1,0,0,yes
28,11,1,1,0,2015,1,0,1,26,6,110,2,182,2,2,yes
82,5,0,3,0,243,1,0,1,26,6,275,1,180,2,1,yes
26,11,1,1,0,3090,1,0,1,26,6,379,1,339,1,2,yes
56,5,0,1,0,393,1,1,1,26,6,183,1,221,2,2,yes
33,1,2,1,0,948,1,0,0,26,6,7,1,-1,0,0,yes
38,9,0,1,0,995,1,0,0,26,6,84,1,-1,0,0,yes
27,1,1,1,0,-69,1,0,0,26,6,4,1,-1,0,0,yes
27,0,1,0,0,102,1,0,0,26,6,9,1,-1,0,0,yes
45,3,1,1,0,0,0,0,1,26,6,768,2,91,5,1,yes
37,1,0,1,0,1707,0,0,1,26,6,546,2,784,3,2,yes
48,0,0,0,0,612,1,0,1,26,6,86,7,292,1,3,yes
46,6,0,2,0,5511,1,0,1,26,6,414,2,389,1,1,yes
37,0,0,0,0,387,1,0,1,26,6,128,2,419,1,2,yes
28,6,1,0,0,313,1,1,1,26,6,461,2,326,4,2,yes
44,8,2,1,0,8,1,0,1,26,6,423,4,-1,0,0,yes
32,6,1,1,0,457,1,0,1,26,6,109,3,455,2,2,yes
40,1,0,1,0,0,0,1,1,26,6,105,2,172,1,2,yes
61,8,0,0,0,10861,1,0,1,26,6,336,2,259,3,1,yes
23,11,1,1,0,794,1,0,1,26,6,607,3,171,3,3,yes
69,5,0,1,0,0,1,0,1,27,6,666,1,90,4,1,yes
33,7,1,2,0,2297,1,0,1,27,6,527,1,-1,0,0,yes
33,0,1,0,0,373,1,1,1,27,6,267,1,180,4,2,yes
23,0,1,0,0,1807,1,0,1,27,6,606,1,-1,0,0,yes
35,0,0,0,0,775,1,0,0,27,6,9,1,-1,0,0,yes
31,7,1,1,1,-248,1,0,0,27,6,5,1,-1,0,0,yes
27,7,1,1,0,230,1,0,0,27,6,5,1,-1,0,0,yes
49,6,2,1,0,1180,1,0,1,27,6,139,2,181,4,1,yes
31,6,1,1,0,255,1,0,1,27,6,167,2,181,1,1,yes
45,1,0,1,0,2776,0,0,1,27,6,287,2,181,1,1,yes
61,5,0,1,0,1058,1,0,1,27,6,218,2,91,3,1,yes
41,5,1,3,0,2579,1,0,1,27,6,235,1,287,1,2,yes
49,1,0,1,0,308,1,0,1,27,6,266,5,-1,0,0,yes
47,6,0,1,0,1210,1,0,1,27,6,493,4,-1,0,0,yes
46,1,0,2,0,3308,1,0,1,28,6,219,2,-1,0,0,yes
40,6,0,1,0,0,1,0,1,28,6,496,2,182,11,1,yes
55,1,0,0,0,1320,1,0,1,28,6,340,1,91,2,1,yes
24,11,1,1,0,822,1,0,1,28,6,106,2,-1,0,0,yes
39,9,0,3,0,7005,0,0,1,28,6,429,2,184,3,1,yes
82,10,2,3,0,1381,1,0,1,28,6,844,5,181,4,2,yes
27,1,1,1,0,204,1,0,1,28,6,471,2,-1,0,0,yes
26,1,0,1,0,267,0,0,1,28,6,817,2,-1,0,0,yes
31,0,1,0,0,725,0,0,1,28,6,211,1,92,2,2,yes
22,9,1,0,0,993,1,0,1,28,6,115,3,93,1,3,yes
27,11,1,0,0,311,1,0,1,28,6,462,1,148,4,1,yes
32,6,0,1,0,389,0,0,1,28,6,129,3,233,3,2,yes
53,3,0,3,0,306,1,0,1,28,6,388,3,181,1,1,yes
54,0,0,0,0,752,1,0,2,29,6,211,5,491,4,3,yes
53,1,0,0,0,2557,1,0,1,29,6,95,4,182,7,1,yes
29,0,0,0,0,135,1,0,1,29,6,225,4,-1,0,0,yes
64,5,0,1,0,1574,1,0,2,29,6,301,3,-1,0,0,yes
33,3,0,1,0,0,0,0,0,29,6,331,1,-1,0,0,yes
57,1,0,0,0,1181,1,0,1,29,6,169,2,182,2,1,yes
31,0,1,0,0,1761,0,0,2,29,6,332,3,440,3,2,yes
61,6,0,2,0,4629,0,0,1,29,6,349,3,183,2,1,yes
35,9,1,0,0,154,1,0,1,29,6,200,4,181,2,2,yes
57,9,2,1,0,1088,1,0,1,29,6,1697,1,-1,0,0,yes
77,5,0,1,0,4112,1,0,2,29,6,426,1,184,3,1,yes
36,7,0,1,0,11650,0,0,2,29,6,268,1,-1,0,0,yes
32,0,0,0,0,6138,1,0,1,29,6,519,2,90,9,2,yes
25,7,1,2,0,2022,1,0,1,29,6,276,8,97,12,3,yes
61,0,0,2,0,264,1,0,2,29,6,270,1,178,1,1,yes
69,5,1,0,0,2144,1,0,1,29,6,417,1,184,4,1,yes
69,1,0,0,0,482,1,0,1,29,6,478,1,267,1,2,yes
29,0,1,0,0,0,1,0,1,29,6,99,6,-1,0,0,yes
35,0,1,0,0,2187,0,0,1,29,6,229,1,174,13,3,yes
47,0,2,0,0,-130,0,0,1,30,6,221,4,431,5,3,yes
30,6,1,0,0,8,1,1,1,30,6,76,2,150,1,2,yes
28,6,1,1,0,261,0,1,1,30,6,269,7,182,9,1,yes
34,6,0,0,0,0,1,0,1,30,6,292,1,183,2,1,yes
71,1,0,1,0,3020,1,0,2,30,6,304,1,270,3,2,yes
49,5,0,3,0,18,1,0,0,30,6,9,1,-1,0,0,yes
45,0,1,0,0,4831,1,0,1,30,6,852,3,182,11,1,yes
64,5,0,3,0,12067,1,0,2,30,6,367,2,92,2,1,yes
39,2,0,1,0,689,1,0,1,30,6,240,3,-1,0,0,yes
35,1,1,1,0,1227,1,0,1,30,6,1005,5,134,10,1,yes
36,6,1,0,0,980,1,0,1,30,6,156,3,179,4,2,yes
22,11,1,2,0,1232,1,0,1,30,6,283,1,430,2,3,yes
27,1,1,1,0,842,1,0,1,30,6,273,1,91,1,3,yes
83,10,2,3,0,5944,1,0,1,30,6,200,3,-1,0,0,yes
23,0,1,0,0,906,1,0,1,30,6,160,3,-1,0,0,yes
31,7,1,0,0,1626,1,0,0,31,6,15,1,-1,0,0,yes
34,9,0,0,0,822,1,0,0,1,7,11,1,-1,0,0,yes
35,8,0,0,0,980,1,0,1,2,7,428,2,336,6,2,yes
80,5,0,1,0,173,1,0,1,2,7,87,3,-1,0,0,yes
46,4,0,0,0,8564,1,0,1,2,7,397,2,342,1,2,yes
33,0,0,0,0,643,1,0,1,2,7,203,3,94,1,3,yes
26,1,1,1,0,1873,1,0,1,2,7,1013,3,276,2,3,yes
25,1,1,1,0,31,1,0,1,2,7,300,3,-1,0,0,yes
54,7,0,1,0,386,0,0,1,2,7,155,2,-1,0,0,yes
34,0,1,0,0,275,1,0,1,2,7,196,2,455,23,3,yes
34,0,0,1,0,369,1,0,1,2,7,868,3,342,4,2,yes
59,1,1,1,0,571,1,1,0,2,7,25,1,-1,0,0,yes
76,10,0,3,0,1483,1,0,1,2,7,90,4,-1,0,0,yes
32,1,1,0,0,388,1,0,1,2,7,100,8,95,3,1,yes
65,5,2,2,0,300,1,0,1,2,7,245,2,-1,0,0,yes
37,3,1,2,0,871,0,0,1,2,7,209,1,542,4,2,yes
55,1,0,2,0,240,0,0,1,2,7,108,3,277,1,1,yes
53,6,1,1,0,2398,0,0,1,2,7,317,1,180,2,2,yes
63,0,0,0,0,2785,1,0,1,2,7,341,2,392,3,1,yes
32,9,1,1,0,8304,1,0,1,2,7,486,1,286,2,2,yes
24,11,1,1,0,867,1,0,1,2,7,135,7,108,8,3,yes
33,11,1,2,0,2321,1,0,1,2,7,308,1,109,4,2,yes
33,0,0,0,0,7154,1,0,1,2,7,153,4,129,4,3,yes
38,1,1,0,0,1727,1,0,2,2,7,141,2,185,6,3,yes
37,0,1,0,0,62,0,0,1,2,7,428,2,272,8,1,yes
30,11,1,1,0,3096,1,0,1,2,7,226,3,188,1,2,yes
36,1,1,1,0,1745,1,0,1,2,7,258,1,-1,0,0,yes
29,11,1,1,0,1377,0,0,1,3,7,248,1,446,2,1,yes
29,11,1,0,0,163,1,0,1,3,7,249,1,-1,0,0,yes
38,0,0,0,0,1199,1,0,1,3,7,482,1,-1,0,0,yes
34,6,0,0,0,0,0,1,1,3,7,108,2,180,7,2,yes
62,5,0,1,0,569,1,0,1,3,7,187,2,180,6,1,yes
34,1,0,1,0,0,0,0,1,3,7,261,1,470,2,2,yes
56,7,0,1,0,1989,1,0,1,3,7,279,4,181,4,1,yes
48,10,1,3,0,46,1,0,1,3,7,113,2,180,1,2,yes
33,1,0,1,0,1026,1,0,1,3,7,326,2,340,3,2,yes
32,6,0,1,0,200,1,0,1,3,7,172,3,-1,0,0,yes
42,0,0,0,0,372,0,0,1,3,7,654,2,-1,0,0,yes
68,5,0,0,0,2812,1,0,1,3,7,392,4,181,3,1,yes
60,10,0,1,0,0,1,0,2,3,7,676,2,181,5,2,yes
34,6,0,0,0,69,1,1,1,3,7,263,3,251,3,1,yes
43,3,0,3,0,2952,1,0,1,3,7,417,2,95,1,3,yes
29,0,0,0,0,198,0,0,1,3,7,1179,1,-1,0,0,yes
62,5,0,1,0,569,1,0,1,4,7,288,1,1,8,1,yes
29,0,0,0,0,198,0,0,1,4,7,453,1,1,1,2,yes
68,5,0,0,0,2812,1,0,1,4,7,651,1,1,7,1,yes
38,0,0,0,0,1199,1,0,1,4,7,178,1,1,1,1,yes
59,4,0,2,0,1500,1,0,1,4,7,248,1,182,1,3,yes
63,2,0,1,0,3904,1,0,2,4,7,250,2,187,2,1,yes
48,6,0,1,0,156,1,0,1,4,7,291,1,-1,0,0,yes
30,7,1,0,0,1788,1,0,1,4,7,288,1,181,2,2,yes
45,6,0,1,0,205,1,0,1,4,7,180,1,92,3,1,yes
78,5,0,2,0,38,1,0,2,4,7,156,1,1,3,3,yes
